pair,count
"('change', 'climate')",78
"('global', 'warming')",33
"('climate', 'year')",26
"('climate', 'people')",22
"('climate', 'world')",22
"('climate', 'one')",22
"('climate', 'earth')",22
"('change', 'one')",22
"('one', 'world')",18
"('change', 'people')",18
