pair,count
"('anything', 'wrong')",6
"('anything', 'two')",5
"('anything', 'big')",5
"('anything', 'bang')",5
"('anything', 'ignore')",3
"('anything', 'world')",6
"('also', 'anything')",7
"('anything', 'explanation')",4
"('anything', 'best')",5
"('anything', 'stable')",3
"('anything', 'including')",3
"('anything', 'science')",5
"('anything', 'form')",7
"('anything', 'problem')",3
"('anything', 'mean')",5
"('anything', 'system')",4
"('anything', 'theoretical')",3
"('anything', 'one')",12
"('anything', 'either')",3
"('anything', 'fence')",3
"('anything', 'early')",3
"('anything', 'effect')",3
"('anything', 'simply')",4
"('anything', 'without')",6
"('actually', 'anything')",5
"('anything', 'new')",3
"('anything', 'cosmology')",3
"('model', 'still')",3
"('cooled', 'still')",3
"('quantum', 'still')",8
"('still', 'universe')",18
"('known', 'still')",3
"('right', 'still')",12
"('biggest', 'still')",3
"('still', 'theory')",12
"('explain', 'still')",6
"('expansion', 'still')",4
"('still', 'wrong')",5
"('half', 'still')",3
"('close', 'still')",5
"('equal', 'still')",3
"('big', 'still')",5
"('hot', 'still')",3
"('bang', 'still')",5
"('also', 'still')",9
"('explanation', 'still')",6
"('called', 'still')",5
"('call', 'still')",4
"('initial', 'still')",3
"('condensed', 'still')",3
"('math', 'still')",7
"('central', 'still')",3
"('including', 'still')",4
"('atom', 'still')",4
"('science', 'still')",4
"('form', 'still')",6
"('problem', 'still')",5
"('kinetic', 'still')",3
"('mean', 'still')",11
"('still', 'system')",6
"('still', 'theoretical')",5
"('one', 'still')",16
"('fence', 'still')",3
"('early', 'still')",3
"('effect', 'still')",4
"('negative', 'still')",3
"('simply', 'still')",5
"('still', 'without')",6
"('actually', 'still')",7
"('new', 'still')",4
"('law', 'still')",4
"('cosmology', 'still')",4
"('model', 'required')",3
"('hoc', 'model')",3
"('model', 'quantum')",9
"('hence', 'model')",3
"('model', 'universe')",13
"('known', 'model')",4
"('model', 'right')",5
"('model', 'phenomenon')",3
"('model', 'theory')",9
"('explain', 'model')",6
"('model', 'wrong')",3
"('close', 'model')",3
"('every', 'model')",4
"('model', 'particle')",8
"('even', 'model')",4
"('model', 'two')",4
"('model', 'primal')",3
"('energy', 'model')",11
"('big', 'model')",5
"('bang', 'model')",5
"('model', 'religion')",3
"('model', 'world')",3
"('also', 'model')",5
"('explanation', 'model')",7
"('entropy', 'model')",3
"('called', 'model')",6
"('call', 'model')",3
"('initial', 'model')",4
"('expanding', 'model')",3
"('current', 'model')",3
"('math', 'model')",4
"('light', 'model')",5
"('best', 'model')",4
"('atom', 'model')",4
"('model', 'top')",4
"('axiom', 'model')",3
"('model', 'science')",5
"('essentially', 'model')",3
"('form', 'model')",5
"('assumption', 'model')",3
"('model', 'suggests')",3
"('evolution', 'model')",3
"('bottom', 'model')",4
"('mean', 'model')",5
"('model', 'system')",4
"('model', 'one')",4
"('model', 'physic')",8
"('model', 'simpler')",3
"('model', 'space')",9
"('model', 'time')",12
"('effect', 'model')",3
"('model', 'yet')",7
"('hypothesis', 'model')",3
"('model', 'without')",4
"('hand', 'model')",3
"('actually', 'model')",6
"('model', 'new')",5
"('law', 'model')",4
"('model', 'would')",9
"('model', 'standard')",6
"('cosmology', 'model')",6
"('gravity', 'model')",10
"('ad', 'model')",3
"('stated', 'theory')",3
"('close', 'stated')",3
"('even', 'stated')",4
"('big', 'stated')",3
"('bang', 'stated')",3
"('explanation', 'stated')",3
"('space', 'stated')",3
"('stated', 'time')",3
"('stated', 'would')",4
"('gravity', 'stated')",3
"('meaning', 'stated')",3
"('quantum', 'requires')",3
"('explain', 'requires')",3
"('every', 'requires')",4
"('equal', 'requires')",3
"('bottom', 'requires')",3
"('requires', 'space')",3
"('requires', 'time')",4
"('requires', 'would')",3
"('gravity', 'requires')",3
"('hoc', 'required')",3
"('quantum', 'required')",4
"('required', 'universe')",4
"('required', 'theory')",6
"('every', 'required')",3
"('required', 'two')",3
"('primal', 'required')",3
"('energy', 'required')",3
"('big', 'required')",3
"('bang', 'required')",3
"('religion', 'required')",3
"('required', 'world')",3
"('also', 'required')",3
"('explanation', 'required')",3
"('initial', 'required')",3
"('math', 'required')",3
"('atom', 'required')",3
"('required', 'top')",3
"('required', 'science')",3
"('evolution', 'required')",3
"('bottom', 'required')",3
"('mean', 'required')",3
"('one', 'required')",3
"('global', 'required')",3
"('physic', 'required')",3
"('required', 'simpler')",3
"('principle', 'required')",3
"('required', 'time')",5
"('effect', 'required')",3
"('required', 'yet')",3
"('required', 'simply')",3
"('new', 'required')",3
"('required', 'would')",3
"('required', 'standard')",3
"('cosmology', 'required')",3
"('gravity', 'required')",4
"('ad', 'required')",3
"('cooled', 'universe')",4
"('cooled', 'right')",3
"('biggest', 'cooled')",3
"('cooled', 'theory')",3
"('cooled', 'expansion')",3
"('cooled', 'particle')",3
"('cooled', 'even')",4
"('cooled', 'equal')",3
"('cooled', 'energy')",3
"('big', 'cooled')",4
"('bang', 'cooled')",4
"('condensed', 'cooled')",3
"('cooled', 'light')",4
"('central', 'cooled')",3
"('cooled', 'form')",4
"('cooled', 'mean')",3
"('cooled', 'space')",3
"('cooled', 'time')",4
"('cooled', 'without')",3
"('cooled', 'would')",3
"('cooled', 'cosmology')",3
"('cooled', 'gravity')",4
"('hoc', 'quantum')",3
"('hoc', 'theory')",3
"('every', 'hoc')",3
"('hoc', 'two')",3
"('hoc', 'primal')",3
"('hoc', 'religion')",3
"('hoc', 'world')",3
"('explanation', 'hoc')",3
"('hoc', 'initial')",3
"('hoc', 'math')",3
"('atom', 'hoc')",3
"('hoc', 'top')",3
"('hoc', 'science')",3
"('bottom', 'hoc')",3
"('hoc', 'one')",3
"('hoc', 'physic')",3
"('hoc', 'simpler')",3
"('hoc', 'time')",3
"('hoc', 'new')",3
"('hoc', 'standard')",3
"('cosmology', 'hoc')",3
"('ad', 'hoc')",3
"('known', 'quantum')",7
"('quantum', 'right')",12
"('biggest', 'quantum')",3
"('phenomenon', 'quantum')",6
"('explain', 'quantum')",15
"('expansion', 'quantum')",5
"('quantum', 'wrong')",7
"('half', 'quantum')",4
"('close', 'quantum')",3
"('quantum', 'two')",8
"('primal', 'quantum')",3
"('equal', 'quantum')",4
"('mostly', 'quantum')",3
"('big', 'quantum')",9
"('bang', 'quantum')",9
"('quantum', 'religion')",5
"('quantum', 'world')",5
"('explanation', 'quantum')",7
"('entropy', 'quantum')",6
"('others', 'quantum')",3
"('initial', 'quantum')",6
"('expanding', 'quantum')",3
"('current', 'quantum')",6
"('atom', 'quantum')",6
"('quantum', 'top')",5
"('axiom', 'quantum')",3
"('essentially', 'quantum')",4
"('assumption', 'quantum')",3
"('problem', 'quantum')",5
"('bottom', 'quantum')",3
"('global', 'quantum')",3
"('quantum', 'simpler')",3
"('predicts', 'quantum')",4
"('effect', 'quantum')",5
"('quantum', 'yet')",9
"('hypothesis', 'quantum')",4
"('quantum', 'simply')",4
"('quantum', 'without')",3
"('hand', 'quantum')",3
"('quantum', 'regarding')",3
"('creative', 'quantum')",3
"('actually', 'quantum')",9
"('law', 'quantum')",10
"('quantum', 'standard')",5
"('cosmology', 'quantum')",8
"('ad', 'quantum')",4
"('hence', 'universe')",5
"('hence', 'theory')",6
"('explain', 'hence')",3
"('close', 'hence')",3
"('hence', 'particle')",5
"('even', 'hence')",3
"('hence', 'two')",3
"('energy', 'hence')",3
"('also', 'hence')",5
"('called', 'hence')",4
"('hence', 'others')",3
"('hence', 'light')",4
"('atom', 'hence')",3
"('hence', 'top')",3
"('form', 'hence')",5
"('hence', 'one')",6
"('hence', 'principle')",3
"('hence', 'space')",3
"('hence', 'time')",5
"('effect', 'hence')",3
"('hence', 'new')",3
"('hence', 'would')",3
"('gravity', 'hence')",5
"('graviton', 'theory')",3
"('energy', 'graviton')",3
"('graviton', 'light')",3
"('graviton', 'theoretical')",3
"('graviton', 'potential')",3
"('graviton', 'space')",3
"('graviton', 'time')",3
"('graviton', 'gravity')",3
"('explain', 'warming')",3
"('best', 'warming')",3
"('top', 'warming')",3
"('problem', 'warming')",3
"('bottom', 'warming')",3
"('one', 'warming')",3
"('effect', 'warming')",3
"('warming', 'yet')",3
"('new', 'warming')",3
"('warming', 'would')",3
"('cosmology', 'warming')",3
"('odds', 'warming')",3
"('higgs', 'universe')",4
"('higgs', 'theory')",4
"('higgs', 'wrong')",3
"('higgs', 'particle')",6
"('even', 'higgs')",3
"('energy', 'higgs')",4
"('big', 'higgs')",3
"('bang', 'higgs')",3
"('also', 'higgs')",4
"('explanation', 'higgs')",3
"('higgs', 'top')",3
"('boson', 'higgs')",3
"('higgs', 'space')",4
"('higgs', 'time')",5
"('higgs', 'without')",3
"('higgs', 'would')",4
"('gravity', 'higgs')",4
"('occam', 'universe')",4
"('occam', 'theory')",3
"('occam', 'razor')",4
"('every', 'occam')",3
"('energy', 'occam')",3
"('big', 'occam')",3
"('bang', 'occam')",3
"('occam', 'world')",3
"('also', 'occam')",4
"('occam', 'others')",3
"('call', 'occam')",4
"('occam', 'top')",3
"('occam', 'one')",3
"('occam', 'physic')",3
"('occam', 'principle')",3
"('occam', 'time')",5
"('actually', 'occam')",4
"('new', 'occam')",3
"('known', 'universe')",15
"('right', 'universe')",19
"('biggest', 'universe')",8
"('phenomenon', 'universe')",6
"('explain', 'universe')",24
"('expansion', 'universe')",20
"('half', 'universe')",5
"('universe', 'usually')",3
"('razor', 'universe')",3
"('close', 'universe')",10
"('even', 'universe')",45
"('two', 'universe')",18
"('equal', 'universe')",7
"('mostly', 'universe')",5
"('energy', 'universe')",50
"('big', 'universe')",79
"('hot', 'universe')",4
"('bang', 'universe')",74
"('religion', 'universe')",4
"('ignore', 'universe')",3
"('universe', 'world')",9
"('explanation', 'universe')",12
"('entropy', 'universe')",11
"('called', 'universe')",15
"('others', 'universe')",7
"('initial', 'universe')",5
"('condensed', 'universe')",4
"('expanding', 'universe')",18
"('current', 'universe')",11
"('best', 'universe')",10
"('stable', 'universe')",7
"('central', 'universe')",4
"('including', 'universe')",7
"('atom', 'universe')",13
"('top', 'universe')",7
"('science', 'universe')",20
"('essentially', 'universe')",6
"('form', 'universe')",26
"('evolution', 'universe')",6
"('problem', 'universe')",11
"('bottom', 'universe')",4
"('kinetic', 'universe')",4
"('mean', 'universe')",35
"('system', 'universe')",16
"('global', 'universe')",3
"('discovery', 'universe')",3
"('either', 'universe')",5
"('potential', 'universe')",3
"('predicts', 'universe')",3
"('principle', 'universe')",10
"('early', 'universe')",6
"('effect', 'universe')",5
"('universe', 'yet')",14
"('negative', 'universe')",3
"('hypothesis', 'universe')",3
"('simply', 'universe')",15
"('universe', 'without')",21
"('hand', 'universe')",3
"('actually', 'universe')",26
"('new', 'universe')",35
"('law', 'universe')",15
"('standard', 'universe')",4
"('cosmology', 'universe')",11
"('meaning', 'universe')",11
"('ad', 'universe')",3
"('known', 'right')",4
"('biggest', 'known')",3
"('known', 'phenomenon')",4
"('explain', 'known')",5
"('expansion', 'known')",4
"('known', 'usually')",3
"('close', 'known')",3
"('every', 'known')",4
"('known', 'particle')",7
"('even', 'known')",5
"('equal', 'known')",4
"('energy', 'known')",8
"('big', 'known')",8
"('bang', 'known')",7
"('known', 'religion')",3
"('known', 'world')",3
"('also', 'known')",4
"('explanation', 'known')",3
"('called', 'known')",3
"('known', 'others')",3
"('call', 'known')",3
"('initial', 'known')",4
"('expanding', 'known')",3
"('current', 'known')",4
"('known', 'math')",4
"('known', 'light')",7
"('best', 'known')",4
"('known', 'stable')",3
"('atom', 'known')",3
"('axiom', 'known')",3
"('known', 'science')",3
"('form', 'known')",5
"('assumption', 'known')",3
"('known', 'suggests')",3
"('evolution', 'known')",4
"('known', 'problem')",3
"('known', 'mean')",5
"('known', 'system')",3
"('known', 'one')",10
"('known', 'physic')",6
"('known', 'principle')",3
"('known', 'space')",8
"('known', 'time')",13
"('effect', 'known')",4
"('known', 'yet')",3
"('hypothesis', 'known')",3
"('known', 'without')",5
"('known', 'regarding')",3
"('creative', 'known')",3
"('actually', 'known')",6
"('known', 'new')",6
"('known', 'law')",5
"('known', 'would')",6
"('cosmology', 'known')",3
"('gravity', 'known')",6
"('biggest', 'right')",3
"('coulomb', 'right')",3
"('phenomenon', 'right')",3
"('right', 'theory')",14
"('explain', 'right')",8
"('expansion', 'right')",3
"('right', 'wrong')",9
"('half', 'right')",3
"('close', 'right')",5
"('every', 'right')",9
"('particle', 'right')",10
"('even', 'right')",10
"('right', 'two')",6
"('equal', 'right')",5
"('average', 'right')",3
"('energy', 'right')",13
"('big', 'right')",8
"('hot', 'right')",3
"('bang', 'right')",7
"('right', 'world')",8
"('also', 'right')",9
"('explanation', 'right')",5
"('entropy', 'right')",3
"('called', 'right')",6
"('others', 'right')",4
"('call', 'right')",3
"('initial', 'right')",4
"('condensed', 'right')",4
"('expanding', 'right')",4
"('current', 'right')",5
"('math', 'right')",3
"('light', 'right')",13
"('best', 'right')",8
"('central', 'right')",3
"('atom', 'right')",3
"('right', 'top')",3
"('right', 'science')",4
"('form', 'right')",8
"('problem', 'right')",3
"('bottom', 'right')",3
"('mean', 'right')",9
"('right', 'system')",3
"('right', 'theoretical')",3
"('one', 'right')",15
"('discovery', 'right')",3
"('physic', 'right')",5
"('initially', 'right')",3
"('right', 'space')",16
"('right', 'time')",24
"('effect', 'right')",4
"('right', 'yet')",5
"('middle', 'right')",3
"('negative', 'right')",3
"('right', 'simply')",3
"('right', 'without')",6
"('hand', 'right')",3
"('actually', 'right')",11
"('new', 'right')",7
"('law', 'right')",8
"('right', 'simplest')",3
"('right', 'would')",21
"('right', 'standard')",3
"('cosmology', 'right')",4
"('gravity', 'right')",13
"('meaning', 'right')",4
"('ad', 'right')",4
"('biggest', 'theory')",4
"('biggest', 'explain')",3
"('biggest', 'expansion')",5
"('biggest', 'close')",3
"('biggest', 'every')",3
"('biggest', 'particle')",5
"('biggest', 'even')",6
"('biggest', 'equal')",3
"('biggest', 'energy')",5
"('big', 'biggest')",6
"('bang', 'biggest')",6
"('biggest', 'ignore')",3
"('also', 'biggest')",3
"('biggest', 'entropy')",3
"('biggest', 'call')",3
"('biggest', 'initial')",3
"('biggest', 'condensed')",4
"('biggest', 'expanding')",3
"('biggest', 'light')",4
"('best', 'biggest')",4
"('biggest', 'form')",3
"('biggest', 'problem')",3
"('biggest', 'mean')",3
"('biggest', 'one')",3
"('biggest', 'physic')",4
"('biggest', 'space')",5
"('biggest', 'time')",9
"('biggest', 'effect')",3
"('biggest', 'simply')",4
"('biggest', 'without')",3
"('biggest', 'would')",9
"('biggest', 'cosmology')",4
"('biggest', 'gravity')",7
"('biggest', 'meaning')",3
"('coulomb', 'equal')",3
"('coulomb', 'time')",3
"('coulomb', 'law')",3
"('phenomenon', 'theory')",6
"('explain', 'phenomenon')",4
"('every', 'phenomenon')",3
"('particle', 'phenomenon')",7
"('phenomenon', 'two')",3
"('energy', 'phenomenon')",3
"('phenomenon', 'world')",3
"('explanation', 'phenomenon')",4
"('called', 'phenomenon')",4
"('call', 'phenomenon')",3
"('current', 'phenomenon')",3
"('math', 'phenomenon')",4
"('light', 'phenomenon')",4
"('best', 'phenomenon')",3
"('atom', 'phenomenon')",3
"('phenomenon', 'science')",5
"('form', 'phenomenon')",3
"('phenomenon', 'suggests')",4
"('mean', 'phenomenon')",4
"('one', 'phenomenon')",6
"('phenomenon', 'physic')",4
"('phenomenon', 'principle')",3
"('phenomenon', 'space')",5
"('phenomenon', 'time')",8
"('effect', 'phenomenon')",3
"('phenomenon', 'yet')",4
"('actually', 'phenomenon')",4
"('new', 'phenomenon')",3
"('phenomenon', 'would')",4
"('phenomenon', 'standard')",3
"('cosmology', 'phenomenon')",3
"('gravity', 'phenomenon')",3
"('ad', 'phenomenon')",3
"('explain', 'theory')",15
"('expansion', 'theory')",9
"('theory', 'wrong')",11
"('half', 'theory')",3
"('razor', 'theory')",3
"('close', 'theory')",5
"('even', 'theory')",29
"('theory', 'two')",12
"('primal', 'theory')",3
"('equal', 'theory')",4
"('energy', 'theory')",24
"('big', 'theory')",25
"('bang', 'theory')",24
"('religion', 'theory')",5
"('ignore', 'theory')",3
"('theory', 'world')",9
"('explanation', 'theory')",13
"('entropy', 'theory')",6
"('among', 'theory')",3
"('called', 'theory')",11
"('others', 'theory')",6
"('initial', 'theory')",4
"('expanding', 'theory')",7
"('current', 'theory')",6
"('best', 'theory')",6
"('stable', 'theory')",4
"('central', 'theory')",4
"('including', 'theory')",4
"('atom', 'theory')",9
"('theory', 'top')",6
"('axiom', 'theory')",3
"('science', 'theory')",13
"('essentially', 'theory')",3
"('form', 'theory')",14
"('assumption', 'theory')",3
"('evolution', 'theory')",5
"('problem', 'theory')",10
"('bottom', 'theory')",4
"('kinetic', 'theory')",3
"('mean', 'theory')",19
"('system', 'theory')",7
"('conflict', 'theory')",3
"('global', 'theory')",3
"('discovery', 'theory')",4
"('either', 'theory')",3
"('simpler', 'theory')",3
"('ground', 'theory')",4
"('initially', 'theory')",3
"('potential', 'theory')",5
"('principle', 'theory')",6
"('effect', 'theory')",5
"('theory', 'yet')",10
"('negative', 'theory')",3
"('hypothesis', 'theory')",4
"('simply', 'theory')",10
"('theory', 'without')",9
"('regarding', 'theory')",4
"('creative', 'theory')",3
"('actually', 'theory')",16
"('new', 'theory')",12
"('law', 'theory')",7
"('simplest', 'theory')",3
"('standard', 'theory')",3
"('cosmology', 'theory')",5
"('meaning', 'theory')",10
"('ad', 'theory')",4
"('expansion', 'explain')",6
"('explain', 'wrong')",6
"('close', 'explain')",4
"('every', 'explain')",7
"('explain', 'particle')",8
"('even', 'explain')",7
"('explain', 'two')",6
"('equal', 'explain')",3
"('energy', 'explain')",11
"('big', 'explain')",9
"('explain', 'hot')",4
"('bang', 'explain')",9
"('also', 'explain')",10
"('explain', 'explanation')",8
"('called', 'explain')",6
"('explain', 'others')",5
"('call', 'explain')",8
"('explain', 'initial')",3
"('expanding', 'explain')",3
"('explain', 'math')",4
"('explain', 'light')",11
"('best', 'explain')",7
"('atom', 'explain')",4
"('explain', 'top')",3
"('explain', 'science')",5
"('essentially', 'explain')",3
"('explain', 'form')",6
"('explain', 'suggests')",4
"('evolution', 'explain')",3
"('bottom', 'explain')",4
"('explain', 'mean')",9
"('explain', 'one')",13
"('explain', 'global')",4
"('explain', 'physic')",11
"('explain', 'predicts')",3
"('explain', 'principle')",3
"('explain', 'space')",19
"('explain', 'time')",25
"('effect', 'explain')",5
"('explain', 'yet')",7
"('explain', 'simply')",3
"('explain', 'without')",3
"('explain', 'hand')",3
"('explain', 'regarding')",3
"('actually', 'explain')",7
"('explain', 'new')",6
"('explain', 'law')",5
"('explain', 'simplest')",3
"('explain', 'would')",23
"('explain', 'standard')",3
"('cosmology', 'explain')",5
"('explain', 'gravity')",16
"('expansion', 'wrong')",3
"('close', 'expansion')",3
"('every', 'expansion')",4
"('expansion', 'particle')",8
"('even', 'expansion')",7
"('equal', 'expansion')",4
"('energy', 'expansion')",12
"('big', 'expansion')",11
"('bang', 'expansion')",10
"('expansion', 'ignore')",3
"('also', 'expansion')",4
"('entropy', 'expansion')",3
"('called', 'expansion')",3
"('expansion', 'others')",3
"('call', 'expansion')",4
"('condensed', 'expansion')",3
"('expanding', 'expansion')",4
"('expansion', 'light')",8
"('best', 'expansion')",3
"('expansion', 'stable')",3
"('atom', 'expansion')",6
"('essentially', 'expansion')",4
"('expansion', 'form')",6
"('expansion', 'problem')",3
"('expansion', 'kinetic')",3
"('expansion', 'mean')",4
"('expansion', 'one')",4
"('expansion', 'physic')",5
"('early', 'expansion')",3
"('expansion', 'space')",11
"('expansion', 'time')",10
"('effect', 'expansion')",3
"('expansion', 'yet')",3
"('expansion', 'simply')",4
"('expansion', 'without')",5
"('actually', 'expansion')",7
"('expansion', 'new')",4
"('expansion', 'would')",12
"('cosmology', 'expansion')",5
"('expansion', 'gravity')",9
"('expansion', 'meaning')",4
"('thermodynamics', 'wrong')",3
"('half', 'wrong')",3
"('close', 'wrong')",4
"('every', 'wrong')",4
"('particle', 'wrong')",5
"('even', 'wrong')",5
"('equal', 'wrong')",3
"('energy', 'wrong')",5
"('big', 'wrong')",8
"('hot', 'wrong')",3
"('bang', 'wrong')",6
"('also', 'wrong')",7
"('explanation', 'wrong')",4
"('entropy', 'wrong')",3
"('called', 'wrong')",3
"('expanding', 'wrong')",3
"('math', 'wrong')",4
"('light', 'wrong')",9
"('atom', 'wrong')",3
"('form', 'wrong')",5
"('problem', 'wrong')",5
"('mean', 'wrong')",7
"('system', 'wrong')",3
"('one', 'wrong')",9
"('physic', 'wrong')",4
"('space', 'wrong')",10
"('wrong', 'yet')",6
"('negative', 'wrong')",3
"('simply', 'wrong')",5
"('without', 'wrong')",4
"('new', 'wrong')",4
"('would', 'wrong')",12
"('gravity', 'wrong')",12
"('particle', 'thermodynamics')",3
"('even', 'thermodynamics')",3
"('energy', 'thermodynamics')",3
"('entropy', 'thermodynamics')",6
"('form', 'thermodynamics')",4
"('problem', 'thermodynamics')",3
"('system', 'thermodynamics')",3
"('law', 'thermodynamics')",4
"('thermodynamics', 'would')",3
"('meaning', 'thermodynamics')",3
"('half', 'particle')",5
"('even', 'half')",4
"('equal', 'half')",3
"('energy', 'half')",3
"('big', 'half')",3
"('bang', 'half')",3
"('half', 'world')",3
"('form', 'half')",3
"('half', 'mean')",3
"('half', 'one')",6
"('half', 'physic')",3
"('half', 'time')",5
"('half', 'would')",3
"('half', 'meaning')",3
"('also', 'usually')",4
"('one', 'usually')",4
"('time', 'usually')",3
"('new', 'usually')",3
"('razor', 'world')",3
"('also', 'razor')",3
"('call', 'razor')",3
"('razor', 'top')",3
"('physic', 'razor')",3
"('razor', 'time')",4
"('actually', 'razor')",3
"('new', 'razor')",3
"('energy', 'major')",3
"('big', 'major')",3
"('bang', 'major')",3
"('major', 'top')",3
"('form', 'major')",3
"('major', 'one')",4
"('major', 'would')",4
"('close', 'every')",4
"('close', 'particle')",6
"('close', 'even')",9
"('close', 'equal')",3
"('close', 'energy')",6
"('big', 'close')",3
"('close', 'hot')",3
"('bang', 'close')",3
"('close', 'ignore')",3
"('also', 'close')",4
"('close', 'explanation')",3
"('close', 'entropy')",3
"('called', 'close')",5
"('call', 'close')",4
"('close', 'condensed')",3
"('close', 'expanding')",4
"('close', 'current')",3
"('close', 'math')",4
"('close', 'light')",8
"('best', 'close')",3
"('central', 'close')",3
"('close', 'top')",3
"('close', 'science')",4
"('close', 'essentially')",3
"('close', 'form')",4
"('close', 'problem')",4
"('bottom', 'close')",3
"('close', 'mean')",4
"('close', 'system')",3
"('close', 'one')",15
"('close', 'global')",3
"('close', 'physic')",3
"('close', 'initially')",3
"('close', 'space')",7
"('close', 'time')",12
"('close', 'effect')",3
"('close', 'yet')",3
"('close', 'middle')",3
"('close', 'simply')",4
"('close', 'without')",3
"('close', 'hand')",3
"('actually', 'close')",4
"('close', 'new')",3
"('close', 'law')",4
"('close', 'simplest')",3
"('close', 'would')",12
"('close', 'cosmology')",4
"('close', 'gravity')",8
"('close', 'meaning')",3
"('every', 'two')",7
"('every', 'primal')",3
"('equal', 'every')",5
"('big', 'every')",15
"('every', 'hot')",3
"('bang', 'every')",14
"('every', 'religion')",5
"('every', 'world')",10
"('every', 'explanation')",4
"('called', 'every')",6
"('every', 'others')",4
"('every', 'initial')",4
"('condensed', 'every')",3
"('current', 'every')",3
"('every', 'including')",3
"('atom', 'every')",5
"('every', 'top')",3
"('every', 'science')",11
"('every', 'religious')",4
"('bottom', 'every')",4
"('every', 'system')",3
"('discovery', 'every')",3
"('every', 'ground')",4
"('every', 'principle')",7
"('effect', 'every')",3
"('every', 'simply')",3
"('every', 'without')",9
"('every', 'hand')",4
"('actually', 'every')",5
"('every', 'law')",4
"('every', 'standard')",3
"('cosmology', 'every')",4
"('ad', 'every')",4
"('particle', 'two')",11
"('equal', 'particle')",3
"('mostly', 'particle')",3
"('big', 'particle')",15
"('hot', 'particle')",3
"('bang', 'particle')",15
"('ignore', 'particle')",3
"('particle', 'world')",5
"('also', 'particle')",19
"('explanation', 'particle')",11
"('entropy', 'particle')",5
"('called', 'particle')",7
"('others', 'particle')",4
"('call', 'particle')",5
"('initial', 'particle')",4
"('condensed', 'particle')",4
"('expanding', 'particle')",6
"('current', 'particle')",5
"('math', 'particle')",8
"('best', 'particle')",3
"('particle', 'stable')",6
"('central', 'particle')",3
"('including', 'particle')",3
"('atom', 'particle')",10
"('particle', 'top')",4
"('particle', 'science')",8
"('essentially', 'particle')",5
"('form', 'particle')",16
"('evolution', 'particle')",3
"('particle', 'problem')",6
"('mean', 'particle')",16
"('particle', 'system')",8
"('one', 'particle')",48
"('boson', 'particle')",3
"('either', 'particle')",4
"('fence', 'particle')",3
"('effect', 'particle')",4
"('negative', 'particle')",3
"('hypothesis', 'particle')",3
"('particle', 'simply')",5
"('particle', 'without')",10
"('particle', 'regarding')",3
"('actually', 'particle')",11
"('new', 'particle')",11
"('law', 'particle')",7
"('cosmology', 'particle')",4
"('even', 'two')",7
"('equal', 'even')",4
"('big', 'even')",15
"('even', 'hot')",3
"('bang', 'even')",14
"('even', 'ignore')",3
"('even', 'world')",5
"('also', 'even')",18
"('even', 'explanation')",8
"('entropy', 'even')",5
"('called', 'even')",7
"('even', 'others')",5
"('call', 'even')",6
"('even', 'expanding')",3
"('even', 'math')",10
"('central', 'even')",4
"('even', 'including')",3
"('atom', 'even')",3
"('even', 'science')",5
"('essentially', 'even')",4
"('even', 'problem')",6
"('bottom', 'even')",3
"('even', 'system')",8
"('even', 'theoretical')",5
"('either', 'even')",5
"('even', 'ground')",3
"('even', 'principle')",4
"('effect', 'even')",5
"('even', 'negative')",3
"('even', 'simply')",4
"('actually', 'even')",10
"('even', 'law')",6
"('cosmology', 'even')",4
"('primal', 'two')",3
"('energy', 'two')",13
"('big', 'two')",7
"('bang', 'two')",5
"('religion', 'two')",3
"('two', 'world')",5
"('also', 'two')",8
"('explanation', 'two')",4
"('called', 'two')",6
"('initial', 'two')",4
"('current', 'two')",3
"('math', 'two')",6
"('light', 'two')",12
"('best', 'two')",3
"('atom', 'two')",5
"('top', 'two')",5
"('science', 'two')",4
"('form', 'two')",8
"('suggests', 'two')",3
"('evolution', 'two')",3
"('bottom', 'two')",4
"('mean', 'two')",8
"('one', 'two')",17
"('discovery', 'two')",3
"('physic', 'two')",7
"('simpler', 'two')",3
"('ground', 'two')",4
"('principle', 'two')",4
"('space', 'two')",17
"('effect', 'two')",3
"('two', 'yet')",5
"('two', 'without')",5
"('hand', 'two')",3
"('regarding', 'two')",3
"('actually', 'two')",6
"('new', 'two')",5
"('law', 'two')",6
"('two', 'would')",7
"('standard', 'two')",3
"('cosmology', 'two')",3
"('gravity', 'two')",9
"('ad', 'two')",4
"('primal', 'religion')",3
"('primal', 'world')",3
"('explanation', 'primal')",3
"('initial', 'primal')",3
"('math', 'primal')",3
"('atom', 'primal')",3
"('primal', 'top')",3
"('primal', 'science')",3
"('bottom', 'primal')",3
"('one', 'primal')",3
"('physic', 'primal')",3
"('primal', 'simpler')",3
"('primal', 'time')",3
"('new', 'primal')",3
"('primal', 'standard')",3
"('cosmology', 'primal')",3
"('ad', 'primal')",3
"('energy', 'equal')",7
"('big', 'equal')",6
"('bang', 'equal')",5
"('also', 'equal')",3
"('equal', 'explanation')",3
"('equal', 'others')",4
"('call', 'equal')",3
"('equal', 'initial')",3
"('condensed', 'equal')",3
"('equal', 'expanding')",3
"('equal', 'light')",4
"('best', 'equal')",3
"('equal', 'top')",3
"('equal', 'science')",3
"('equal', 'form')",5
"('bottom', 'equal')",3
"('equal', 'mean')",3
"('equal', 'system')",3
"('equal', 'initially')",3
"('equal', 'principle')",4
"('equal', 'space')",4
"('equal', 'time')",5
"('effect', 'equal')",3
"('equal', 'yet')",3
"('equal', 'without')",3
